presupuesto_min,fuente_lead,tipo_propiedad,interacciones_iniciales,conversion
143000,1,1,6,0
120000,1,1,2,0
287000,1,1,0,0
112000,1,1,3,0
64000,1,4,10,0
103000,1,1,2,0
311000,1,1,0,0
237000,1,1,0,0
130000,1,1,0,0
319000,1,2,0,0
226000,1,1,4,1
130000,1,3,0,0
137000,1,3,8,0
180000,1,1,0,0
95000,1,3,2,0
150000,1,1,2,0
178000,1,1,5,0
59000,1,3,5,1
135000,1,3,0,0
127000,1,1,0,0
264000,1,2,2,0
54000,1,1,2,1
122000,1,2,1,0
115000,1,2,2,1
254000,1,1,2,0
146000,1,3,1,0
403000,1,2,9,1
216000,1,1,6,0
120000,1,3,5,0
171000,1,2,2,0
123000,1,1,2,0
241000,1,2,2,1
72000,1,3,2,0
95000,1,4,1,0
193000,1,1,2,1
294000,1,2,0,0
50000,1,3,4,0
319000,1,4,4,0
139000,1,1,11,0
53000,1,2,3,0
50000,1,3,4,1
65000,1,1,2,0
148000,1,1,4,1
145000,1,2,12,1
212000,1,2,2,0
111000,1,2,0,0
82000,1,1,6,0
120000,1,3,2,0
153000,1,1,3,1
170000,1,3,1,0
97000,1,1,0,0
246000,1,1,0,0
107000,1,4,10,0
93000,1,3,0,0
111000,1,1,4,1
271000,1,1,0,0
139000,1,2,3,0
102000,1,4,0,0
250000,1,1,1,0
487000,1,3,0,0
168000,1,1,2,0
296000,1,2,0,0
265000,1,1,3,1
108000,1,1,2,0
152000,2,3,0,1
74000,1,1,2,0
134000,1,3,0,0
106000,1,1,0,0
120000,1,1,0,0
99000,1,3,0,0
128000,1,2,2,0
201000,1,1,5,0
140000,2,2,0,1
54000,1,1,4,1
100000,1,3,0,0
65000,1,1,14,1
172000,1,2,2,1
198000,1,1,5,0
173000,1,2,3,1
97000,1,3,2,1
172000,1,3,2,1
116000,2,1,3,1
80000,1,1,0,1
226000,1,1,2,0
235000,1,3,0,0
253000,1,1,3,0
107000,1,2,8,1
287000,1,1,3,1
114000,1,4,2,0
215000,1,2,3,1
113000,1,2,4,0
133000,1,3,2,0
50000,1,4,0,0
127000,1,2,9,0
158000,1,3,4,0
120000,1,2,7,0
394000,1,1,7,1
79000,1,1,4,1
110000,1,2,2,0
91000,1,2,4,0
110000,1,1,0,0
265000,1,1,9,0
338000,1,2,0,1
102000,1,1,4,0
101000,1,2,3,0
79000,1,2,0,0
308000,1,1,5,1
278000,1,1,0,1
142000,1,1,6,0
70000,1,1,5,1
73000,1,2,20,0
165000,1,2,0,0
203000,1,3,7,1
50000,1,1,2,0
126000,1,2,8,0
365000,2,1,0,1
133000,1,3,3,0
340000,1,1,0,0
214000,1,2,0,0
83000,1,2,0,0
128000,1,1,0,0
140000,1,4,0,0
89000,1,1,2,0
88000,1,1,2,1
344000,1,2,3,0
88000,1,2,2,0
271000,1,1,2,1
118000,1,1,4,0
148000,1,1,0,1
204000,1,3,2,0
108000,1,2,1,0
205000,1,1,7,0
50000,1,1,7,1
191000,1,3,0,0
50000,1,3,3,0
132000,1,1,5,0
240000,1,2,6,0
211000,1,1,1,0
73000,1,1,12,0
79000,1,3,25,0
103000,1,3,4,1
166000,1,1,3,0
50000,1,3,5,1
149000,1,2,6,1
178000,1,3,6,0
128000,1,3,4,0
200000,1,2,4,0
170000,1,3,7,0
111000,1,1,1,0
52000,1,2,3,0
161000,1,1,7,1
89000,1,3,3,0
109000,1,1,3,0
195000,1,1,0,1
327000,1,3,2,1
147000,1,1,3,0
203000,1,1,5,1
68000,1,1,13,1
172000,1,2,3,0
145000,1,1,7,1
295000,1,1,4,0
111000,1,2,2,0
131000,1,3,4,1
269000,1,3,5,1
143000,1,1,8,1
82000,1,3,0,0
610000,1,3,10,0
83000,1,2,0,0
145000,1,2,2,0
182000,1,1,2,0
174000,1,2,13,1
135000,1,2,7,0
136000,1,1,3,0
132000,1,1,4,0
81000,1,1,3,1
489000,1,2,2,1
133000,1,1,2,0
208000,1,2,3,0
125000,1,3,1,0
123000,1,1,6,1
117000,1,1,1,0
64000,1,1,13,1
137000,1,1,0,0
120000,1,3,2,1
286000,1,2,14,1
78000,1,3,2,1
109000,1,4,5,0
92000,1,1,0,0
332000,1,2,3,0
93000,1,2,2,0
204000,1,2,2,0
256000,1,1,1,0
138000,1,1,0,0
70000,1,2,2,0
71000,1,2,6,0
241000,1,1,3,1
75000,1,1,2,0
186000,1,2,0,0
160000,1,2,2,0
185000,1,2,2,0
194000,1,1,0,0
90000,1,1,2,0
88000,1,3,2,1
222000,1,2,3,0
106000,1,1,4,1
50000,1,2,8,0
214000,1,1,1,0
85000,1,2,2,1
194000,1,1,3,1
323000,1,2,0,0
151000,1,3,5,1
259000,1,1,2,0
163000,1,1,2,0
359000,1,1,11,1
84000,1,1,1,0
149000,1,3,3,0
217000,1,4,1,0
135000,1,1,3,0
283000,1,3,2,1
118000,1,1,0,1
468000,1,2,3,0
482000,1,2,5,0
175000,1,1,4,1
203000,1,2,2,1
289000,1,2,2,0
78000,1,1,4,0
73000,1,4,10,1
299000,1,1,17,1
174000,1,1,2,0
132000,1,3,3,0
151000,1,1,4,1
50000,1,1,2,0
135000,1,1,6,0
99000,1,1,2,0
249000,1,1,3,0
259000,1,1,12,1
206000,1,2,0,1
186000,1,2,3,0
66000,2,3,3,1
208000,1,3,6,1
212000,1,1,2,0
298000,1,4,5,1
481000,1,3,0,1
59000,1,3,10,1
121000,1,2,0,0
100000,1,1,3,0
165000,1,1,8,1
151000,2,3,0,1
132000,1,2,11,1
264000,1,3,2,1
82000,1,2,10,0
85000,1,1,4,0
85000,1,1,27,0
123000,2,4,0,1
76000,1,1,3,0
146000,1,2,9,0
137000,1,4,4,0
97000,1,1,1,0
243000,1,1,5,0
145000,1,2,4,1
269000,1,3,6,0
135000,1,2,10,0
148000,1,1,5,1
110000,1,1,0,0
149000,1,1,5,0
222000,1,1,0,0
120000,1,1,2,1
199000,2,3,0,1
96000,1,1,2,0
228000,1,3,0,0
109000,1,3,3,0
240000,1,2,0,0
155000,1,2,4,0
346000,1,1,2,1
80000,1,2,2,0
67000,2,1,0,1
107000,1,1,3,0
70000,1,2,5,1
70000,1,1,4,1
211000,1,1,2,0
150000,1,2,2,0
115000,1,2,4,1
121000,1,1,3,0
108000,1,1,19,1
372000,1,1,0,0
100000,1,2,2,1
72000,1,2,2,0
232000,1,1,9,1
133000,1,2,3,0
460000,1,4,0,1
112000,1,2,3,1
239000,1,2,3,0
272000,1,2,3,1
113000,1,3,0,0
100000,1,3,2,0
226000,1,1,8,0
206000,1,1,3,0
69000,1,1,3,1
81000,1,3,0,0
50000,1,1,13,1
208000,1,3,3,1
130000,1,1,12,1
137000,1,2,3,1
59000,1,1,3,0
82000,1,2,4,1
115000,1,1,3,1
104000,1,2,2,0
160000,1,2,2,0
207000,1,1,4,0
523000,1,2,5,1
148000,1,3,4,0
277000,1,3,3,0
95000,1,2,0,0
60000,1,2,1,0
124000,1,3,0,0
62000,1,2,7,0
151000,1,3,4,0
98000,2,3,0,1
51000,1,1,4,0
390000,1,1,2,1
112000,1,2,7,0
61000,1,2,2,1
246000,1,2,0,0
100000,1,4,0,0
273000,1,2,4,0
100000,1,1,2,0
111000,1,2,2,0
181000,1,1,0,1
208000,1,2,0,0
229000,1,3,0,0
143000,1,1,7,0
201000,1,3,2,1
226000,1,3,1,0
167000,1,1,0,0
139000,1,3,3,0
68000,1,3,2,1
209000,1,2,2,0
154000,2,1,0,1
119000,1,1,1,0
303000,1,2,3,1
68000,1,1,4,0
371000,1,1,2,0
148000,1,3,5,1
179000,1,2,4,1
121000,1,2,3,0
60000,1,4,0,0
139000,1,1,0,0
180000,1,1,0,0
218000,1,2,0,0
135000,1,1,6,1
50000,1,1,2,1
64000,1,3,5,0
464000,1,1,3,0
82000,1,2,10,1
329000,1,2,2,0
90000,1,2,8,0
136000,2,1,0,1
212000,1,1,3,1
96000,1,3,0,0
360000,1,3,0,0
156000,2,2,0,1
193000,1,1,4,0
129000,1,2,1,0
215000,1,1,1,0
357000,1,1,0,0
140000,1,1,1,0
388000,1,1,1,0
107000,2,1,0,1
228000,1,1,7,1
196000,1,3,3,1
83000,1,2,4,0
169000,1,1,3,1
151000,1,1,2,1
94000,1,3,0,0
183000,1,1,3,1
163000,1,1,2,0
144000,1,2,0,0
144000,1,2,5,1
143000,1,3,2,0
123000,2,1,0,1
162000,1,1,5,0
105000,1,1,3,0
647000,1,2,2,0
69000,1,1,6,1
109000,1,1,2,1
114000,1,1,4,0
461000,1,3,5,1
73000,1,1,4,0
190000,1,1,4,0
172000,1,3,1,0
180000,1,2,4,0
296000,1,2,29,0
293000,1,2,8,1
117000,1,1,4,0
167000,1,3,2,0
54000,1,1,6,0
158000,3,4,3,0
97000,1,1,3,0
135000,1,2,2,1
59000,1,2,4,0
187000,1,1,2,0
59000,1,1,2,0
163000,1,3,1,0
76000,1,1,2,0
94000,1,4,7,0
283000,1,1,2,0
207000,1,2,7,0
282000,1,2,4,0
354000,1,2,0,0
98000,1,2,1,0
342000,1,2,2,0
67000,1,2,3,1
226000,1,2,2,0
114000,1,2,2,1
90000,1,1,2,1
210000,1,1,9,1
252000,1,1,0,0
248000,1,2,2,1
169000,2,3,0,1
161000,1,1,2,0
200000,2,2,0,1
177000,1,1,3,0
202000,1,2,2,1
168000,1,2,2,0
238000,1,2,13,1
61000,1,2,0,1
140000,1,3,0,0
70000,1,1,3,0
175000,1,2,6,1
370000,1,1,0,1
116000,1,3,7,0
161000,1,3,0,0
227000,2,1,3,0
50000,1,1,6,1
113000,2,2,1,1
183000,1,4,6,0
50000,1,1,4,0
88000,1,2,9,1
275000,2,1,0,1
260000,1,2,7,0
184000,1,2,9,1
244000,1,1,3,0
169000,2,3,0,1
204000,1,1,3,1
126000,2,3,3,0
160000,2,1,0,1
106000,2,2,0,1
301000,2,1,3,0
346000,1,2,2,0
320000,2,1,0,1
120000,2,2,0,1
89000,1,1,3,1
303000,2,1,0,0
202000,2,3,3,1
180000,1,2,3,0
106000,2,2,0,1
190000,1,2,2,0
83000,1,1,2,1
213000,2,3,0,1
320000,2,1,3,0
368000,2,3,0,1
221000,2,3,3,1
70000,2,1,0,1
167000,2,1,0,1
487000,2,2,3,1
93000,2,3,0,1
145000,2,1,0,0
326000,2,1,0,1
211000,2,1,0,1
587000,2,3,0,1
100000,2,2,0,1
87000,2,1,3,1
294000,2,2,0,1
78000,1,3,1,1
135000,1,3,7,0
145000,2,1,0,1
265000,2,1,1,1
210000,2,1,0,1
193000,2,2,0,1
120000,2,1,0,1
293000,2,1,0,1
1000000,1,3,11,0
219000,1,2,0,1
158000,1,1,2,1
73000,1,1,2,1
106000,1,1,3,0
133000,1,1,4,1
112000,2,1,3,0
149000,2,1,0,1
399000,2,1,0,1
298000,1,3,13,1
137000,2,3,0,1
77000,1,1,0,0
313000,2,2,0,1
146000,2,1,0,1
58000,1,3,5,0
222000,2,3,0,1
264000,2,2,3,1
50000,2,2,0,1
95000,1,1,2,0
141000,2,1,0,1
225000,1,2,1,1
113000,2,1,0,1
95000,2,2,0,1
224000,1,2,5,0
116000,2,1,0,1
202000,1,2,3,0
81000,2,3,0,1
71000,1,2,0,1
227000,1,2,6,0
172000,2,3,1,1
249000,1,1,3,0
112000,1,2,2,0
97000,1,1,4,1
317000,1,1,6,0
65000,1,4,11,0
299000,1,1,6,0
310000,1,1,0,0
241000,1,1,0,0
103000,1,4,7,0
96000,1,3,2,1
134000,1,1,2,0
74000,1,2,3,0
88000,1,1,6,0
214000,1,2,3,0
214000,1,2,2,0
84000,1,1,2,0
218000,1,2,2,0
193000,2,3,3,0
344000,1,1,2,0
205000,1,1,1,0
269000,1,3,0,0
195000,1,1,4,0
257000,1,2,8,0
74000,1,2,2,1
140000,1,1,2,0
147000,1,1,14,1
131000,1,1,6,0
191000,1,1,1,0
213000,1,2,1,0
186000,1,3,2,1
136000,1,1,2,0
100000,1,2,4,0
274000,1,1,0,0
182000,1,1,2,0
86000,1,2,2,0
135000,1,1,5,0
58000,1,2,0,0
153000,1,1,0,1
134000,1,2,2,0
109000,1,3,4,0
359000,1,1,3,1
79000,1,3,0,0
221000,1,1,2,0
499000,1,1,4,1
271000,1,1,0,0
147000,1,3,6,0
80000,1,2,0,0
71000,1,4,13,0
120000,1,2,4,0
103000,1,1,5,0
101000,1,3,7,1
125000,2,4,0,0
142000,1,3,4,1
196000,2,2,0,0
76000,1,3,2,1
103000,1,1,2,0
137000,1,3,3,1
135000,1,4,6,0
412000,1,2,24,0
170000,2,1,0,0
62000,2,1,0,0
189000,1,4,1,0
203000,2,3,0,0
140000,1,2,3,1
77000,1,3,2,0
394000,1,2,0,0
83000,2,3,0,0
216000,1,1,4,0
167000,1,1,19,1
209000,2,2,0,0
384000,2,1,0,0
204000,1,1,2,0
110000,2,3,0,0
276000,2,1,0,0
106000,1,2,0,0
164000,1,1,2,0
74000,1,3,10,1
85000,2,1,0,0
154000,2,2,0,0
184000,1,2,2,0
59000,1,1,2,0
197000,1,1,3,0
96000,1,1,25,0
303000,2,1,0,0
124000,2,1,0,0
81000,1,1,6,0
156000,2,2,0,0
91000,1,1,2,1
301000,1,1,2,0
150000,1,1,4,1
138000,1,2,0,1
208000,1,2,1,0
86000,1,2,4,1
74000,1,2,0,0
188000,1,2,0,0
82000,1,1,7,0
82000,1,1,4,0
238000,1,2,14,1
200000,1,1,7,1
75000,1,3,5,1
107000,1,2,0,0
91000,1,2,0,0
398000,1,2,0,0
247000,1,3,5,1
119000,1,1,4,1
206000,1,1,3,1
71000,1,3,2,0
104000,1,2,6,1
159000,1,1,9,1
192000,1,1,42,0
142000,1,1,5,0
172000,1,3,5,0
157000,1,1,2,1
137000,1,1,2,1
127000,1,1,1,1
119000,1,4,6,0
170000,1,2,1,1
188000,1,2,2,0
167000,1,3,3,1
78000,1,1,2,0
87000,1,3,3,0
187000,1,2,2,1
337000,1,2,2,1
163000,1,3,3,0
120000,1,4,0,0
170000,1,1,0,0
80000,1,1,2,0
308000,1,3,0,1
166000,1,1,7,0
104000,1,2,5,0
137000,1,1,1,0
112000,1,3,11,0
309000,1,2,5,0
134000,1,4,0,0
163000,1,2,9,1
206000,1,4,0,0
100000,1,2,3,1
167000,1,2,6,0
174000,1,2,2,0
64000,1,2,0,0
172000,1,2,3,1
146000,1,1,4,1
161000,1,1,2,0
153000,1,2,1,0
173000,1,1,8,1
313000,1,2,1,0
78000,1,1,0,1
124000,1,1,2,1
216000,1,2,1,0
195000,1,1,4,1
193000,1,4,2,1
682000,1,4,5,0
210000,1,2,0,1
279000,1,1,4,0
127000,1,1,2,0
87000,1,3,0,1
126000,1,1,8,1
222000,1,3,4,0
188000,1,4,6,0
187000,1,1,2,0
133000,1,2,12,0
122000,1,2,9,1
136000,1,2,0,0
223000,1,1,6,1
238000,1,2,9,0
86000,1,1,3,1
228000,1,3,0,0
105000,1,2,2,0
194000,1,2,4,0
135000,1,3,0,1
355000,1,2,1,0
119000,1,2,0,1
165000,1,1,2,1
209000,1,2,0,0
93000,1,1,0,1
144000,1,3,0,1
130000,1,1,0,1
113000,1,1,1,0
118000,1,3,1,0
277000,1,1,9,0
108000,1,3,0,0
205000,1,1,2,0
178000,1,1,3,0
70000,1,2,0,1
200000,1,2,0,0
69000,1,3,0,0
212000,1,1,5,0
113000,1,1,5,0
151000,2,1,0,1
74000,1,1,0,1
160000,1,2,3,0
250000,1,1,10,0
96000,1,2,1,0
107000,1,3,11,1
193000,1,1,0,0
195000,1,2,0,0
50000,1,1,3,0
454000,1,3,2,0
201000,1,1,0,0
220000,1,2,3,1
139000,1,1,0,1
54000,1,1,14,1
217000,1,1,2,0
110000,1,1,0,0
202000,2,3,0,1
133000,1,1,2,1
171000,1,4,8,1
98000,1,2,0,0
241000,1,1,0,0
78000,1,1,4,1
516000,1,1,1,0
514000,1,3,4,0
368000,1,1,3,0
303000,1,3,0,1
143000,1,1,0,1
285000,1,1,0,0
142000,1,1,0,0
64000,1,2,4,1
343000,1,2,5,1
279000,1,3,2,0
147000,1,1,0,0
76000,1,1,5,0
109000,1,3,6,0
55000,1,2,0,0
252000,1,3,0,0
62000,1,1,8,0
176000,1,2,4,1
94000,1,1,3,1
68000,1,4,4,0
171000,1,1,3,0
125000,1,3,0,1
238000,1,1,0,0
75000,1,3,0,0
99000,1,3,5,0
50000,1,3,7,0
50000,1,2,9,0
403000,1,1,3,0
472000,1,3,3,0
158000,1,2,2,0
95000,1,2,0,0
127000,1,1,2,0
243000,1,1,3,1
113000,1,1,3,0
171000,1,2,4,0
149000,1,1,8,0
110000,1,1,3,0
112000,1,3,3,0
176000,1,2,2,0
88000,1,3,2,0
192000,1,1,0,1
116000,1,1,5,0
161000,1,2,2,1
321000,1,1,9,0
137000,1,2,5,0
249000,1,1,4,1
56000,1,2,2,0
116000,1,1,4,0
152000,1,2,10,0
432000,1,3,3,0
51000,1,1,0,0
142000,1,2,10,0
334000,1,2,3,0
97000,1,2,0,0
133000,1,1,0,1
180000,1,1,7,1
166000,1,3,0,0
355000,1,2,8,0
192000,1,2,1,0
311000,1,1,9,1
123000,1,3,0,0
100000,1,1,3,1
132000,1,1,0,1
79000,1,2,4,0
196000,1,2,4,1
121000,1,2,8,1
104000,1,1,0,0
197000,1,1,5,1
80000,1,2,11,0
229000,1,1,3,1
115000,1,2,8,0
284000,1,2,3,0
121000,1,1,2,1
212000,2,2,0,1
166000,1,3,2,1
226000,1,3,2,0
159000,1,1,16,1
60000,1,2,0,0
261000,1,3,2,1
143000,1,2,2,1
232000,1,1,0,0
219000,1,1,5,1
98000,2,2,0,1
91000,1,3,5,1
215000,1,3,4,0
127000,1,3,4,1
251000,1,1,6,0
136000,1,2,0,0
263000,1,1,2,0
189000,1,1,2,1
176000,1,1,2,1
122000,1,3,0,0
170000,1,1,1,0
289000,1,2,0,1
146000,1,1,4,0
201000,1,1,0,0
154000,1,2,6,0
161000,1,1,5,0
387000,1,1,0,0
290000,2,2,0,1
157000,1,3,0,0
169000,1,2,6,0
102000,1,3,2,1
136000,1,1,3,0
178000,2,1,3,1
239000,1,1,6,1
226000,1,4,0,0
81000,1,1,5,0
257000,1,1,4,0
143000,1,3,0,0
87000,1,3,1,0
313000,1,1,0,1
335000,1,3,0,0
173000,1,1,0,1
222000,1,2,2,0
229000,1,2,2,1
323000,1,4,17,0
224000,1,1,3,0
72000,1,3,3,0
453000,1,1,5,0
270000,1,2,0,0
113000,1,2,8,1
85000,1,3,3,1
198000,1,3,0,0
129000,1,3,5,0
180000,1,2,3,0
226000,1,1,3,0
110000,1,4,3,0
81000,1,2,0,0
185000,1,1,5,0
112000,1,2,2,1
163000,1,1,0,1
72000,1,2,2,0
131000,1,1,0,0
222000,1,1,5,0
209000,1,3,8,1
97000,1,3,2,0
79000,1,2,0,0
151000,1,4,5,0
204000,1,1,2,0
187000,1,1,2,0
113000,1,3,2,0
177000,1,2,8,0
343000,1,3,9,1
168000,1,1,3,0
61000,1,1,0,1
168000,1,1,0,0
462000,1,4,3,0
74000,1,1,6,0
152000,1,2,3,1
132000,1,1,2,0
158000,1,2,3,0
167000,1,1,3,0
281000,1,3,4,1
157000,1,2,2,0
303000,1,1,4,0
141000,1,1,6,0
124000,1,1,2,0
104000,1,2,2,0
55000,1,3,2,0
175000,1,1,0,0
464000,1,2,4,0
193000,1,1,2,1
219000,1,3,4,0
120000,1,4,3,1
131000,1,3,6,1
258000,1,1,3,0
453000,1,1,2,0
340000,1,4,3,0
234000,2,1,0,1
153000,1,2,6,0
168000,1,3,1,0
99000,1,3,3,0
68000,1,2,3,0
81000,1,2,2,0
154000,1,3,7,1
128000,1,1,2,0
67000,1,3,4,0
147000,1,1,2,0
126000,1,3,1,1
79000,1,3,4,1
122000,1,2,2,1
126000,1,1,0,0
107000,1,1,4,0
250000,1,3,2,1
53000,1,2,3,1
50000,1,1,4,1
150000,1,3,0,0
158000,1,3,2,1
187000,1,3,5,0
112000,1,2,4,0
91000,1,4,8,1
149000,1,3,1,1
118000,1,1,2,0
352000,1,4,5,0
126000,1,2,3,0
146000,1,3,7,0
585000,1,3,2,0
135000,1,2,2,0
204000,1,1,5,0
214000,1,1,2,0
224000,1,1,2,0
176000,1,2,2,0
167000,1,3,2,0
159000,1,1,3,1
109000,1,1,3,0
179000,1,2,2,0
458000,1,1,10,0
292000,1,1,5,1
177000,1,1,4,1
240000,1,2,2,0
93000,1,2,11,1
130000,1,3,1,0
253000,1,1,4,0
340000,1,1,3,0
98000,1,3,2,0
115000,1,4,3,0
498000,2,1,0,1
158000,1,3,6,0
409000,1,3,6,0
168000,1,3,0,0
172000,1,1,0,1
127000,1,1,9,1
252000,1,1,5,0
317000,1,3,2,0
85000,1,3,3,0
124000,2,2,0,1
248000,1,1,0,0
140000,1,1,1,0
114000,1,2,3,0
261000,1,3,2,0
275000,1,1,2,0
117000,1,2,9,1
169000,1,2,2,0
77000,1,3,6,1
92000,1,3,0,0
161000,1,1,4,1
153000,1,2,0,1
88000,1,3,6,1
101000,1,3,6,0
84000,1,2,4,1
193000,1,1,2,1
51000,1,2,4,0
86000,1,2,17,0
54000,1,1,3,1
189000,1,4,4,0
56000,1,1,3,1
153000,1,3,3,0
370000,1,1,8,1
377000,1,1,6,0
56000,1,2,0,1
177000,2,2,0,1
87000,1,3,6,1
78000,1,2,5,1
141000,1,1,6,0
295000,1,3,0,0
209000,1,2,4,0
101000,1,1,2,1
221000,1,3,0,0
50000,1,1,1,0
99000,1,1,1,0
95000,1,2,4,1
157000,2,2,0,1
134000,1,2,6,0
139000,1,3,7,1
136000,1,1,2,0
152000,1,4,2,0
202000,1,1,8,1
163000,1,1,0,0
128000,1,1,15,1
187000,1,1,3,0
236000,1,1,5,1
110000,1,3,2,0
145000,1,3,0,0
284000,1,2,20,0
82000,1,1,2,0
405000,1,3,4,0
72000,1,1,4,0
124000,1,2,6,0
89000,1,2,8,0
500000,1,1,4,0
114000,1,2,2,0
114000,1,3,0,0
122000,1,1,4,0
158000,1,2,2,0
125000,1,4,2,0
139000,1,1,5,0
50000,1,1,2,1
155000,1,2,7,0
151000,1,3,18,0
266000,1,1,2,1
308000,1,2,0,1
135000,1,1,2,1
235000,1,4,8,1
82000,1,3,27,1
229000,1,2,3,1
109000,1,4,2,0
78000,1,2,2,0
135000,1,4,3,0
324000,1,1,0,0
166000,1,1,2,0
342000,1,3,5,0
99000,1,1,0,0
267000,1,1,1,0
105000,1,3,3,0
170000,1,2,9,1
169000,1,1,7,0
216000,1,1,1,0
172000,1,1,4,1
100000,1,1,5,0
243000,1,1,15,0
389000,2,2,0,1
109000,1,3,4,1
55000,1,1,0,0
197000,1,1,4,0
125000,1,2,2,1
140000,1,1,7,1
204000,1,1,2,0
117000,1,1,2,1
129000,1,2,15,0
142000,1,1,3,1
337000,1,1,0,0
153000,1,2,0,0
76000,1,3,0,0
78000,1,2,0,0
162000,1,3,0,0
81000,1,2,0,0
64000,1,1,1,0
213000,1,1,4,0
219000,1,1,12,0
123000,1,1,0,0
176000,1,1,4,0
166000,1,1,1,1
209000,1,2,11,0
209000,1,2,8,0
50000,1,1,7,0
131000,1,2,2,0
199000,1,1,6,0
120000,1,2,5,0
153000,1,2,5,0
227000,1,1,0,0
157000,1,1,3,0
344000,1,4,2,0
279000,1,2,3,1
141000,1,2,3,0
135000,1,1,2,0
50000,1,1,4,0
125000,1,1,4,1
71000,1,4,7,0
169000,1,1,6,0
163000,1,1,0,0
220000,2,4,0,1
323000,1,2,7,0
148000,1,1,5,0
526000,1,2,23,1
170000,1,2,2,0
73000,1,4,5,1
110000,1,1,5,1
122000,1,3,5,0
208000,1,1,0,0
89000,1,3,0,0
127000,1,3,0,0
137000,1,3,3,0
117000,1,3,2,0
234000,1,2,0,0
213000,1,1,0,0
285000,1,1,0,0
125000,1,1,7,0
291000,1,2,1,0
71000,1,1,4,0
70000,1,2,7,0
77000,1,2,1,1
151000,1,4,5,0
291000,1,1,2,0
108000,1,3,2,1
115000,1,2,2,0
133000,1,4,0,0
206000,1,3,7,0
115000,1,1,2,0
112000,1,1,4,0
72000,1,4,3,0
110000,1,2,4,1
287000,1,3,0,0
158000,1,3,0,0
100000,1,2,5,1
296000,1,3,8,0
109000,1,3,3,1
328000,1,3,1,0
325000,1,1,2,0
155000,1,1,3,1
66000,1,1,13,0
528000,1,1,1,0
186000,1,3,2,1
126000,1,3,2,0
254000,1,1,3,0
221000,1,1,1,0
308000,1,2,3,0
104000,1,3,5,0
179000,1,2,2,1
78000,1,1,7,1
216000,1,1,7,1
148000,1,2,3,0
175000,1,2,0,1
138000,1,3,1,0
131000,1,3,2,1
93000,1,1,1,0
232000,1,1,0,0
340000,1,1,4,0
110000,1,1,3,0
203000,1,1,6,0
190000,1,1,0,0
151000,1,1,5,0
65000,1,3,2,1
73000,1,1,0,1
98000,1,3,4,0
50000,1,1,3,1
325000,1,1,0,1
184000,1,1,0,0
148000,1,1,2,1
50000,2,1,1,1
55000,1,3,3,1
150000,1,3,4,0
443000,1,1,7,0
102000,1,1,2,0
241000,1,1,0,1
115000,1,3,2,0
155000,1,1,3,0
293000,1,1,5,1
124000,1,3,2,0
103000,2,3,0,1
327000,1,2,3,0
154000,1,1,4,1
273000,1,1,0,0
103000,1,1,7,1
325000,1,2,4,0
174000,1,3,2,0
191000,1,1,11,0
161000,1,3,0,0
114000,1,2,4,0
150000,1,3,2,0
118000,1,1,2,0
254000,1,1,0,0
134000,1,1,1,0
66000,1,2,5,0
60000,1,1,3,0
58000,1,1,3,0
211000,2,3,0,1
80000,1,2,0,0
177000,1,2,0,1
162000,1,2,2,0
145000,1,2,2,0
191000,1,2,2,0
164000,1,1,5,0
50000,1,1,5,0
126000,1,1,0,0
190000,1,1,3,1
370000,2,2,0,1
379000,1,2,2,1
71000,1,1,6,0
124000,1,3,0,0
63000,1,2,4,1
346000,1,2,5,1
262000,1,3,7,0
182000,1,1,2,0
164000,1,1,2,0
321000,1,1,4,0
292000,1,2,3,0
284000,1,1,0,0
193000,1,3,3,1
124000,1,1,4,0
229000,1,2,2,0
235000,1,2,6,1
135000,1,1,4,0
124000,1,2,0,0
280000,1,2,8,0
375000,1,3,3,1
99000,1,2,2,0
130000,1,2,3,0
182000,1,1,0,0
196000,1,2,3,0
113000,1,1,5,0
423000,1,1,5,0
189000,1,1,2,0
201000,1,2,2,1
395000,1,1,1,0
117000,1,4,3,0
143000,1,1,3,1
75000,1,1,2,1
136000,1,1,3,1
66000,1,1,5,1
226000,1,1,7,0
189000,1,2,6,0
129000,1,1,0,0
142000,1,1,4,1
228000,1,1,2,0
80000,1,1,0,0
168000,1,3,8,0
220000,1,1,23,0
56000,1,3,2,0
219000,1,2,1,0
60000,1,1,4,0
141000,1,3,2,1
79000,1,1,8,0
330000,1,3,5,0
79000,1,2,7,0
61000,1,1,3,0
161000,1,3,4,0
119000,1,1,0,0
66000,1,4,2,0
200000,1,3,4,0
50000,1,1,3,1
85000,1,1,5,1
109000,1,3,1,0
233000,1,1,3,0
306000,1,2,1,1
275000,1,1,2,0
138000,1,1,2,0
50000,1,2,0,0
186000,1,2,11,0
337000,1,2,9,0
296000,1,2,5,1
193000,1,1,4,0
78000,1,1,7,0
112000,1,1,0,0
435000,1,1,5,1
69000,1,1,1,1
80000,1,2,0,0
252000,1,1,5,0
118000,1,1,2,0
78000,1,2,5,1
348000,1,1,0,0
193000,1,4,0,0
122000,1,1,5,1
80000,1,1,4,0
463000,1,3,3,1
148000,1,2,4,1
323000,1,3,0,0
245000,1,1,4,1
113000,1,1,0,0
113000,1,2,2,0
332000,1,1,0,0
335000,1,2,3,1
53000,1,1,5,0
203000,1,1,2,1
140000,1,1,0,1
85000,1,3,3,0
173000,1,1,4,0
71000,1,4,0,0
116000,1,1,7,0
